date,product,price,is_anomaly
2024-11-17,coconut_milk,1.9,0
2024-11-18,coconut_milk,1.75,0
2024-11-19,coconut_milk,1.96,0
2024-11-20,coconut_milk,2.15,0
2024-11-21,coconut_milk,1.86,0
2024-11-22,coconut_milk,1.81,0
2024-11-23,coconut_milk,1.85,0
2024-11-24,coconut_milk,1.76,0
2024-11-25,coconut_milk,2.26,1
2024-11-26,coconut_milk,1.94,0
2024-11-27,coconut_milk,2.21,0
2024-11-28,coconut_milk,1.79,0
2024-11-29,coconut_milk,1.95,0
2024-11-30,coconut_milk,2.12,0
2024-12-01,coconut_milk,1.91,0
2024-12-02,coconut_milk,2.06,0
2024-12-03,coconut_milk,1.77,0
2024-12-04,coconut_milk,1.9,0
2024-12-05,coconut_milk,1.83,0
2024-12-06,coconut_milk,1.92,0
2024-12-07,coconut_milk,1.92,0
2024-12-08,coconut_milk,1.93,0
2024-12-09,coconut_milk,2.03,0
2024-12-10,coconut_milk,1.68,0
2024-12-11,coconut_milk,1.86,0
2024-12-12,coconut_milk,1.96,0
2024-12-13,coconut_milk,1.72,0
2024-12-14,coconut_milk,2.01,0
2024-12-15,coconut_milk,1.87,0
2024-12-16,coconut_milk,1.92,0
2024-12-17,coconut_milk,2.05,0
2024-12-18,coconut_milk,2.48,1
2024-12-19,coconut_milk,2.59,1
2024-12-20,coconut_milk,2.19,0
2024-12-21,coconut_milk,1.87,0
2024-12-22,coconut_milk,1.96,0
2024-12-23,coconut_milk,2.04,0
2024-12-24,coconut_milk,2.05,0
2024-12-25,coconut_milk,2.01,0
2024-12-26,coconut_milk,1.86,0
2024-12-27,coconut_milk,1.91,0
2024-12-28,coconut_milk,1.91,0
2024-12-29,coconut_milk,1.99,0
2024-12-30,coconut_milk,2.0,0
2024-01-01,olive_oil,12.18,0
2024-01-02,olive_oil,12.92,0
2024-01-03,olive_oil,13.76,0
2024-01-04,olive_oil,11.83,0
2024-01-05,olive_oil,11.0,0
2024-01-06,olive_oil,11.3,0
2024-01-07,olive_oil,12.08,0
2024-01-08,olive_oil,12.95,0
2024-01-09,olive_oil,11.22,0
2024-01-10,olive_oil,13.56,0
2024-01-11,olive_oil,11.48,0
2024-01-12,olive_oil,12.95,0
2024-01-13,olive_oil,12.3,0
2024-01-14,olive_oil,12.68,0
2024-01-15,olive_oil,12.73,0
2024-01-16,olive_oil,11.26,0
2024-01-17,olive_oil,13.0,0
2024-01-18,olive_oil,11.01,0
2024-01-19,olive_oil,11.54,0
2024-01-20,olive_oil,12.77,0
2024-01-21,olive_oil,11.26,0
2024-01-22,olive_oil,10.35,0
2024-01-23,olive_oil,12.58,0
2024-01-24,olive_oil,10.76,0
2024-01-25,olive_oil,12.92,0
2024-01-26,olive_oil,11.99,0
2024-01-27,olive_oil,12.61,0
2024-01-28,olive_oil,12.6,0
2024-01-29,olive_oil,13.04,0
2024-01-30,olive_oil,12.91,0
2024-01-31,olive_oil,14.24,1
2024-02-01,olive_oil,12.11,0
2024-02-02,olive_oil,10.61,0
2024-02-03,olive_oil,12.98,0
2024-02-04,olive_oil,13.65,0
2024-02-05,olive_oil,12.99,0
2024-02-06,olive_oil,13.42,0
2024-02-07,olive_oil,14.34,0
2024-02-08,olive_oil,13.98,0
2024-02-09,olive_oil,14.1,0
2024-02-10,olive_oil,14.13,0
2024-02-11,olive_oil,11.97,0
2024-02-12,olive_oil,13.12,0
2024-02-13,olive_oil,12.61,0
2024-02-14,olive_oil,11.05,0
2024-02-15,olive_oil,12.61,0
2024-02-16,olive_oil,13.56,0
2024-02-17,olive_oil,13.02,0
2024-02-18,olive_oil,12.44,0
2024-02-19,olive_oil,11.88,0
2024-02-20,olive_oil,13.05,0
2024-02-21,olive_oil,12.37,0
2024-02-22,olive_oil,13.6,0
2024-02-23,olive_oil,13.57,0
2024-02-24,olive_oil,12.93,0
2024-02-25,olive_oil,11.57,0
2024-02-26,olive_oil,12.18,0
2024-02-27,olive_oil,14.31,0
2024-02-28,olive_oil,13.08,0
2024-02-29,olive_oil,13.86,0
2024-03-01,olive_oil,11.65,0
2024-03-02,olive_oil,15.53,0
2024-03-03,olive_oil,11.01,0
2024-03-04,olive_oil,13.12,0
2024-03-05,olive_oil,10.94,0
2024-03-06,olive_oil,13.69,0
2024-03-07,olive_oil,11.85,0
2024-03-08,olive_oil,12.49,0
2024-03-09,olive_oil,12.95,0
2024-03-10,olive_oil,13.41,0
2024-03-11,olive_oil,12.48,0
2024-03-12,olive_oil,12.85,0
2024-03-13,olive_oil,12.93,0
2024-03-14,olive_oil,12.73,0
2024-03-15,olive_oil,12.49,0
2024-03-16,olive_oil,12.2,0
2024-03-17,olive_oil,13.0,0
2024-03-18,olive_oil,12.97,0
2024-03-19,olive_oil,12.04,0
2024-03-20,olive_oil,12.51,0
2024-03-21,olive_oil,11.02,0
2024-03-22,olive_oil,12.47,0
2024-03-23,olive_oil,11.06,0
2024-03-24,olive_oil,12.25,0
2024-03-25,olive_oil,11.72,0
2024-03-26,olive_oil,11.97,0
2024-03-27,olive_oil,14.02,0
2024-03-28,olive_oil,11.61,0
2024-03-29,olive_oil,12.34,0
2024-03-30,olive_oil,13.03,0
2024-03-31,olive_oil,10.87,0
2024-04-01,olive_oil,12.57,0
2024-04-02,olive_oil,12.94,0
2024-04-03,olive_oil,11.69,0
2024-04-04,olive_oil,11.34,0
2024-04-05,olive_oil,13.46,0
2024-04-06,olive_oil,10.9,0
2024-04-07,olive_oil,12.34,0
2024-04-08,olive_oil,11.58,0
2024-04-09,olive_oil,10.48,0
2024-04-10,olive_oil,13.8,0
2024-04-11,olive_oil,13.37,0
2024-04-12,olive_oil,13.89,0
2024-04-13,olive_oil,12.84,0
2024-04-14,olive_oil,11.57,0
2024-04-15,olive_oil,12.23,0
2024-04-16,olive_oil,9.52,0
2024-04-17,olive_oil,11.3,0
2024-04-18,olive_oil,12.44,0
2024-04-19,olive_oil,13.72,0
2024-04-20,olive_oil,12.23,0
2024-04-21,olive_oil,13.03,0
2024-04-22,olive_oil,12.95,0
2024-04-23,olive_oil,11.49,0
2024-04-24,olive_oil,11.51,0
2024-04-25,olive_oil,13.32,0
2024-04-26,olive_oil,11.83,0
2024-04-27,olive_oil,13.07,0
2024-04-28,olive_oil,11.81,0
2024-04-29,olive_oil,11.99,0
2024-04-30,olive_oil,13.04,0
2024-05-01,olive_oil,12.49,0
2024-05-02,olive_oil,12.33,0
2024-05-03,olive_oil,11.7,0
2024-05-04,olive_oil,12.77,0
2024-05-05,olive_oil,11.84,0
2024-05-06,olive_oil,13.15,0
2024-05-07,olive_oil,11.7,0
2024-05-08,olive_oil,12.29,0
2024-05-09,olive_oil,17.56,1
2024-05-10,olive_oil,13.14,0
2024-05-11,olive_oil,13.8,0
2024-05-12,olive_oil,10.61,0
2024-05-13,olive_oil,12.05,0
2024-05-14,olive_oil,11.71,0
2024-05-15,olive_oil,11.96,0
2024-05-16,olive_oil,10.45,0
2024-05-17,olive_oil,10.55,0
2024-05-18,olive_oil,9.94,0
2024-05-19,olive_oil,12.1,0
2024-05-20,olive_oil,12.06,0
2024-05-21,olive_oil,13.9,0
2024-05-22,olive_oil,12.69,0
2024-05-23,olive_oil,10.5,0
2024-05-24,olive_oil,13.03,0
2024-05-25,olive_oil,16.3,0
2024-05-26,olive_oil,10.53,0
2024-05-27,olive_oil,14.18,0
2024-05-28,olive_oil,12.47,0
2024-05-29,olive_oil,12.1,0
2024-05-30,olive_oil,11.95,0
2024-05-31,olive_oil,12.81,0
2024-06-01,olive_oil,12.08,0
2024-06-02,olive_oil,11.39,0
2024-06-03,olive_oil,11.95,0
2024-06-04,olive_oil,12.8,0
2024-06-05,olive_oil,13.11,0
2024-06-06,olive_oil,14.22,0
2024-06-07,olive_oil,12.53,0
2024-06-08,olive_oil,13.67,0
2024-06-09,olive_oil,12.23,0
2024-06-10,olive_oil,12.35,0
2024-06-11,olive_oil,12.29,0
2024-06-12,olive_oil,12.6,0
2024-06-13,olive_oil,13.22,0
2024-06-14,olive_oil,11.94,0
2024-06-15,olive_oil,11.51,0
2024-06-16,olive_oil,13.28,0
2024-06-17,olive_oil,13.19,0
2024-06-18,olive_oil,13.75,0
2024-06-19,olive_oil,11.75,0
2024-06-20,olive_oil,12.1,0
2024-06-21,olive_oil,13.27,0
2024-06-22,olive_oil,11.86,0
2024-06-23,olive_oil,12.91,0
2024-06-24,olive_oil,12.1,0
2024-06-25,olive_oil,12.59,0
2024-06-26,olive_oil,11.17,0
2024-06-27,olive_oil,12.34,0
2024-06-28,olive_oil,9.38,0
2024-06-29,olive_oil,13.4,0
2024-06-30,olive_oil,12.98,0
2024-07-01,olive_oil,11.31,0
2024-07-02,olive_oil,13.89,0
2024-07-03,olive_oil,13.3,0
2024-07-04,olive_oil,11.13,0
2024-07-05,olive_oil,11.68,0
2024-07-06,olive_oil,11.16,0
2024-07-07,olive_oil,12.51,0
2024-07-08,olive_oil,11.61,0
2024-07-09,olive_oil,10.31,0
2024-07-10,olive_oil,12.08,0
2024-07-11,olive_oil,13.01,0
2024-07-12,olive_oil,12.23,0
2024-07-13,olive_oil,12.64,0
2024-07-14,olive_oil,12.3,0
2024-07-15,olive_oil,12.8,0
2024-07-16,olive_oil,12.37,0
2024-07-17,olive_oil,11.96,0
2024-07-18,olive_oil,12.16,0
2024-07-19,olive_oil,13.52,0
2024-07-20,olive_oil,12.63,0
2024-07-21,olive_oil,11.13,0
2024-07-22,olive_oil,12.11,0
2024-07-23,olive_oil,12.35,0
2024-07-24,olive_oil,11.87,0
2024-07-25,olive_oil,10.18,0
2024-07-26,olive_oil,11.18,0
2024-07-27,olive_oil,11.6,0
2024-07-28,olive_oil,13.8,0
2024-07-29,olive_oil,12.45,0
2024-07-30,olive_oil,10.49,0
2024-07-31,olive_oil,11.87,0
2024-08-01,olive_oil,13.23,0
2024-08-02,olive_oil,11.39,0
2024-08-03,olive_oil,12.94,0
2024-08-04,olive_oil,10.47,0
2024-08-05,olive_oil,9.21,0
2024-08-06,olive_oil,13.07,0
2024-08-07,olive_oil,11.47,0
2024-08-08,olive_oil,10.11,0
2024-08-09,olive_oil,11.52,0
2024-08-10,olive_oil,12.07,0
2024-08-11,olive_oil,12.31,0
2024-08-12,olive_oil,9.49,0
2024-08-13,olive_oil,11.24,0
2024-08-14,olive_oil,11.92,0
2024-08-15,olive_oil,12.29,0
2024-08-16,olive_oil,10.93,0
2024-08-17,olive_oil,11.65,0
2024-08-18,olive_oil,11.28,0
2024-08-19,olive_oil,12.05,0
2024-08-20,olive_oil,12.94,0
2024-08-21,olive_oil,11.5,0
2024-08-22,olive_oil,10.5,0
2024-08-23,olive_oil,11.13,0
2024-08-24,olive_oil,13.47,0
2024-08-25,olive_oil,10.98,0
2024-08-26,olive_oil,10.64,0
2024-08-27,olive_oil,11.41,0
2024-08-28,olive_oil,11.7,0
2024-08-29,olive_oil,11.27,0
2024-08-30,olive_oil,10.32,0
2024-08-31,olive_oil,12.08,0
2024-09-01,olive_oil,11.99,0
2024-09-02,olive_oil,12.43,0
2024-09-03,olive_oil,11.96,0
2024-09-04,olive_oil,13.33,0
2024-09-05,olive_oil,12.5,0
2024-09-06,olive_oil,12.28,0
2024-09-07,olive_oil,12.9,0
2024-09-08,olive_oil,11.88,0
2024-09-09,olive_oil,11.57,0
2024-09-10,olive_oil,12.04,0
2024-09-11,olive_oil,9.87,0
2024-09-12,olive_oil,11.87,0
2024-09-13,olive_oil,11.64,0
2024-09-14,olive_oil,12.14,0
2024-09-15,olive_oil,12.73,0
2024-09-16,olive_oil,12.29,0
2024-09-17,olive_oil,11.05,0
2024-09-18,olive_oil,16.16,1
2024-09-19,olive_oil,12.96,0
2024-09-20,olive_oil,12.77,0
2024-09-21,olive_oil,12.15,0
2024-09-22,olive_oil,10.62,0
2024-09-23,olive_oil,9.57,0
2024-09-24,olive_oil,12.94,0
2024-09-25,olive_oil,13.16,0
2024-09-26,olive_oil,11.27,0
2024-09-27,olive_oil,14.7,1
2024-09-28,olive_oil,11.51,0
2024-09-29,olive_oil,15.57,1
2024-09-30,olive_oil,11.14,0
2024-10-01,olive_oil,11.37,0
2024-10-02,olive_oil,11.24,0
2024-10-03,olive_oil,11.16,0
2024-10-04,olive_oil,11.63,0
2024-10-05,olive_oil,11.39,0
2024-10-06,olive_oil,15.82,1
2024-10-07,olive_oil,11.65,0
2024-10-08,olive_oil,11.71,0
2024-10-09,olive_oil,11.78,0
2024-10-10,olive_oil,12.17,0
2024-10-11,olive_oil,12.2,0
2024-10-12,olive_oil,11.5,0
2024-10-13,olive_oil,11.66,0
2024-10-14,olive_oil,11.18,0
2024-10-15,olive_oil,11.08,0
2024-10-16,olive_oil,11.08,0
2024-10-17,olive_oil,11.67,0
2024-10-18,olive_oil,10.91,0
2024-10-19,olive_oil,8.99,0
2024-10-20,olive_oil,11.42,0
2024-10-21,olive_oil,10.6,0
2024-10-22,olive_oil,11.9,0
2024-10-23,olive_oil,11.22,0
2024-10-24,olive_oil,12.24,0
2024-10-25,olive_oil,10.7,0
2024-10-26,olive_oil,10.13,0
2024-10-27,olive_oil,11.73,0
2024-10-28,olive_oil,11.43,0
2024-10-29,olive_oil,10.57,0
2024-10-30,olive_oil,12.58,0
2024-10-31,olive_oil,10.88,0
2024-11-01,olive_oil,11.13,0
2024-11-02,olive_oil,12.79,0
2024-11-03,olive_oil,12.36,0
2024-11-04,olive_oil,10.81,0
2024-11-05,olive_oil,11.56,0
2024-11-06,olive_oil,10.74,0
2024-11-07,olive_oil,12.75,0
2024-11-08,olive_oil,12.76,0
2024-11-09,olive_oil,13.66,0
2024-11-10,olive_oil,14.11,0
2024-11-11,olive_oil,11.33,0
2024-11-12,olive_oil,12.62,0
2024-11-13,olive_oil,10.13,0
2024-11-14,olive_oil,12.13,0
2024-11-15,olive_oil,12.36,0
2024-11-16,olive_oil,11.05,0
2024-11-17,olive_oil,11.32,0
2024-11-18,olive_oil,12.85,0
2024-11-19,olive_oil,12.42,0
2024-11-20,olive_oil,13.6,0
2024-11-21,olive_oil,13.47,0
2024-11-22,olive_oil,10.43,0
2024-11-23,olive_oil,11.52,0
2024-11-24,olive_oil,11.03,0
2024-11-25,olive_oil,12.77,0
2024-11-26,olive_oil,12.33,0
2024-11-27,olive_oil,11.12,0
2024-11-28,olive_oil,11.26,0
2024-11-29,olive_oil,13.29,0
2024-11-30,olive_oil,13.74,1
2024-12-01,olive_oil,10.16,0
2024-12-02,olive_oil,12.19,0
2024-12-03,olive_oil,11.86,0
2024-12-04,olive_oil,11.61,0
2024-12-05,olive_oil,11.31,0
2024-12-06,olive_oil,13.71,0
2024-12-07,olive_oil,14.04,0
2024-12-08,olive_oil,12.37,0
2024-12-09,olive_oil,11.42,0
2024-12-10,olive_oil,11.18,0
2024-12-11,olive_oil,11.94,0
2024-12-12,olive_oil,14.05,0
2024-12-13,olive_oil,12.47,0
2024-12-14,olive_oil,13.38,0
2024-12-15,olive_oil,13.37,0
2024-12-16,olive_oil,12.89,0
2024-12-17,olive_oil,11.19,0
2024-12-18,olive_oil,13.41,0
2024-12-19,olive_oil,11.1,0
2024-12-20,olive_oil,11.58,0
2024-12-21,olive_oil,12.6,0
2024-12-22,olive_oil,15.91,1
2024-12-23,olive_oil,12.61,0
2024-12-24,olive_oil,13.48,0
2024-12-25,olive_oil,12.5,0
2024-12-26,olive_oil,11.55,0
2024-12-27,olive_oil,12.42,0
2024-12-28,olive_oil,10.9,0
2024-12-29,olive_oil,13.86,0
2024-12-30,olive_oil,11.82,0
2024-01-01,eggs_10,3.14,0
2024-01-02,eggs_10,3.52,0
2024-01-03,eggs_10,2.65,0
2024-01-04,eggs_10,3.5,0
2024-01-05,eggs_10,3.29,0
2024-01-06,eggs_10,3.59,0
2024-01-07,eggs_10,3.01,0
2024-01-08,eggs_10,3.3,0
2024-01-09,eggs_10,3.01,0
2024-01-10,eggs_10,3.47,0
2024-01-11,eggs_10,3.47,0
2024-01-12,eggs_10,3.63,0
2024-01-13,eggs_10,3.24,0
2024-01-14,eggs_10,3.71,0
2024-01-15,eggs_10,3.02,0
2024-01-16,eggs_10,3.23,0
2024-01-17,eggs_10,3.03,0
2024-01-18,eggs_10,3.3,0
2024-01-19,eggs_10,3.05,0
2024-01-20,eggs_10,3.5,0
2024-01-21,eggs_10,3.37,0
2024-01-22,eggs_10,3.02,0
2024-01-23,eggs_10,3.45,0
2024-01-24,eggs_10,3.63,0
2024-01-25,eggs_10,3.4,0
2024-01-26,eggs_10,2.97,0
2024-01-27,eggs_10,3.24,0
2024-01-28,eggs_10,4.17,1
2024-01-29,eggs_10,3.23,0
2024-01-30,eggs_10,3.46,0
2024-01-31,eggs_10,3.51,0
2024-02-01,eggs_10,3.61,0
2024-02-02,eggs_10,3.16,0
2024-02-03,eggs_10,3.35,0
2024-02-04,eggs_10,3.08,0
2024-02-05,eggs_10,3.26,0
2024-02-06,eggs_10,3.19,0
2024-02-07,eggs_10,2.84,0
2024-02-08,eggs_10,3.16,0
2024-02-09,eggs_10,3.26,0
2024-02-10,eggs_10,3.53,0
2024-02-11,eggs_10,3.76,0
2024-02-12,eggs_10,3.14,0
2024-02-13,eggs_10,3.36,0
2024-02-14,eggs_10,3.44,0
2024-02-15,eggs_10,3.87,0
2024-02-16,eggs_10,3.21,0
2024-02-17,eggs_10,3.14,0
2024-02-18,eggs_10,3.25,0
2024-02-19,eggs_10,3.15,0
2024-02-20,eggs_10,3.49,0
2024-02-21,eggs_10,3.56,0
2024-02-22,eggs_10,3.4,0
2024-02-23,eggs_10,3.38,0
2024-02-24,eggs_10,3.66,0
2024-02-25,eggs_10,3.3,0
2024-02-26,eggs_10,3.53,0
2024-02-27,eggs_10,3.3,0
2024-02-28,eggs_10,3.1,0
2024-02-29,eggs_10,3.62,0
2024-03-01,eggs_10,3.43,0
2024-03-02,eggs_10,3.6,0
2024-03-03,eggs_10,3.46,0
2024-03-04,eggs_10,3.49,0
2024-03-05,eggs_10,3.18,0
2024-03-06,eggs_10,3.95,0
2024-03-07,eggs_10,3.49,0
2024-03-08,eggs_10,3.68,0
2024-03-09,eggs_10,4.62,1
2024-03-10,eggs_10,3.22,0
2024-03-11,eggs_10,3.28,0
2024-03-12,eggs_10,3.25,0
2024-03-13,eggs_10,3.34,0
2024-03-14,eggs_10,3.09,0
2024-03-15,eggs_10,3.26,0
2024-03-16,eggs_10,3.47,0
2024-03-17,eggs_10,3.47,0
2024-03-18,eggs_10,3.44,0
2024-03-19,eggs_10,3.69,0
2024-03-20,eggs_10,3.49,0
2024-03-21,eggs_10,3.68,0
2024-03-22,eggs_10,3.89,0
2024-03-23,eggs_10,3.58,0
2024-03-24,eggs_10,3.1,0
2024-03-25,eggs_10,3.45,0
2024-03-26,eggs_10,3.42,0
2024-03-27,eggs_10,3.74,0
2024-03-28,eggs_10,3.36,0
2024-03-29,eggs_10,3.21,0
2024-03-30,eggs_10,3.28,0
2024-03-31,eggs_10,3.11,0
2024-04-01,eggs_10,2.73,0
2024-04-02,eggs_10,3.85,0
2024-04-03,eggs_10,3.39,0
2024-04-04,eggs_10,3.13,0
2024-04-05,eggs_10,3.77,0
2024-04-06,eggs_10,3.82,0
2024-04-07,eggs_10,3.43,0
2024-04-08,eggs_10,3.09,0
2024-04-09,eggs_10,3.29,0
2024-04-10,eggs_10,3.34,0
2024-04-11,eggs_10,3.4,0
2024-04-12,eggs_10,3.15,0
2024-04-13,eggs_10,3.61,0
2024-04-14,eggs_10,3.93,1
2024-04-15,eggs_10,3.14,0
2024-04-16,eggs_10,3.79,0
2024-04-17,eggs_10,3.41,0
2024-04-18,eggs_10,3.5,0
2024-04-19,eggs_10,3.08,0
2024-04-20,eggs_10,3.26,0
2024-04-21,eggs_10,3.53,0
2024-04-22,eggs_10,3.62,0
2024-04-23,eggs_10,3.18,0
2024-04-24,eggs_10,3.09,0
2024-04-25,eggs_10,3.5,0
2024-04-26,eggs_10,3.3,0
2024-04-27,eggs_10,3.04,0
2024-04-28,eggs_10,3.0,0
2024-04-29,eggs_10,3.25,0
2024-04-30,eggs_10,3.62,0
2024-05-01,eggs_10,3.65,0
2024-05-02,eggs_10,3.44,0
2024-05-03,eggs_10,3.41,0
2024-05-04,eggs_10,3.29,0
2024-05-05,eggs_10,2.88,0
2024-05-06,eggs_10,3.62,0
2024-05-07,eggs_10,3.46,0
2024-05-08,eggs_10,3.18,0
2024-05-09,eggs_10,3.68,0
2024-05-10,eggs_10,3.11,0
2024-05-11,eggs_10,3.62,0
2024-05-12,eggs_10,2.98,0
2024-05-13,eggs_10,3.94,0
2024-05-14,eggs_10,3.06,0
2024-05-15,eggs_10,3.63,0
2024-05-16,eggs_10,3.22,0
2024-05-17,eggs_10,3.49,0
2024-05-18,eggs_10,3.75,0
2024-05-19,eggs_10,3.29,0
2024-05-20,eggs_10,3.9,0
2024-05-21,eggs_10,3.76,0
2024-05-22,eggs_10,3.02,0
2024-05-23,eggs_10,3.35,0
2024-05-24,eggs_10,3.29,0
2024-05-25,eggs_10,3.36,0
2024-05-26,eggs_10,3.26,0
2024-05-27,eggs_10,3.14,0
2024-05-28,eggs_10,3.32,0
2024-05-29,eggs_10,3.46,0
2024-05-30,eggs_10,2.77,0
2024-05-31,eggs_10,3.54,0
2024-06-01,eggs_10,3.37,0
2024-06-02,eggs_10,3.68,0
2024-06-03,eggs_10,3.23,0
2024-06-04,eggs_10,3.19,0
2024-06-05,eggs_10,3.14,0
2024-06-06,eggs_10,3.44,0
2024-06-07,eggs_10,2.91,0
2024-06-08,eggs_10,3.15,0
2024-06-09,eggs_10,3.36,0
2024-06-10,eggs_10,2.98,0
2024-06-11,eggs_10,3.33,0
2024-06-12,eggs_10,3.6,0
2024-06-13,eggs_10,3.57,0
2024-06-14,eggs_10,3.28,0
2024-06-15,eggs_10,3.52,0
2024-06-16,eggs_10,3.4,0
2024-06-17,eggs_10,3.34,0
2024-06-18,eggs_10,3.44,0
2024-06-19,eggs_10,3.21,0
2024-06-20,eggs_10,3.22,0
2024-06-21,eggs_10,3.38,0
2024-06-22,eggs_10,3.28,0
2024-06-23,eggs_10,3.54,0
2024-06-24,eggs_10,3.45,0
2024-06-25,eggs_10,3.45,0
2024-06-26,eggs_10,3.4,0
2024-06-27,eggs_10,3.31,0
2024-06-28,eggs_10,3.44,0
2024-06-29,eggs_10,3.5,0
2024-06-30,eggs_10,3.35,0
2024-07-01,eggs_10,3.08,0
2024-07-02,eggs_10,3.26,0
2024-07-03,eggs_10,2.93,0
2024-07-04,eggs_10,3.54,0
2024-07-05,eggs_10,3.42,0
2024-07-06,eggs_10,3.06,0
2024-07-07,eggs_10,3.1,0
2024-07-08,eggs_10,3.54,0
2024-07-09,eggs_10,3.09,0
2024-07-10,eggs_10,2.9,0
2024-07-11,eggs_10,2.98,0
2024-07-12,eggs_10,3.17,0
2024-07-13,eggs_10,3.13,0
2024-07-14,eggs_10,3.14,0
2024-07-15,eggs_10,3.39,0
2024-07-16,eggs_10,3.1,0
2024-07-17,eggs_10,3.32,0
2024-07-18,eggs_10,2.96,0
2024-07-19,eggs_10,3.49,0
2024-07-20,eggs_10,2.98,0
2024-07-21,eggs_10,3.22,0
2024-07-22,eggs_10,3.18,0
2024-07-23,eggs_10,3.28,0
2024-07-24,eggs_10,3.39,0
2024-07-25,eggs_10,3.11,0
2024-07-26,eggs_10,3.39,0
2024-07-27,eggs_10,3.46,0
2024-07-28,eggs_10,3.15,0
2024-07-29,eggs_10,3.6,0
2024-07-30,eggs_10,3.27,0
2024-07-31,eggs_10,3.12,0
2024-08-01,eggs_10,3.21,0
2024-08-02,eggs_10,3.59,0
2024-08-03,eggs_10,3.27,0
2024-08-04,eggs_10,3.27,0
2024-08-05,eggs_10,3.29,0
2024-08-06,eggs_10,3.39,0
2024-08-07,eggs_10,3.26,0
2024-08-08,eggs_10,3.31,0
2024-08-09,eggs_10,3.19,0
2024-08-10,eggs_10,3.21,0
2024-08-11,eggs_10,3.39,0
2024-08-12,eggs_10,3.0,0
2024-08-13,eggs_10,3.17,0
2024-08-14,eggs_10,3.1,0
2024-08-15,eggs_10,2.86,0
2024-08-16,eggs_10,2.88,0
2024-08-17,eggs_10,3.16,0
2024-08-18,eggs_10,3.39,0
2024-08-19,eggs_10,3.2,0
2024-08-20,eggs_10,3.03,0
2024-08-21,eggs_10,3.47,0
2024-08-22,eggs_10,3.07,0
2024-08-23,eggs_10,2.93,0
2024-08-24,eggs_10,3.56,0
2024-08-25,eggs_10,3.17,0
2024-08-26,eggs_10,3.52,0
2024-08-27,eggs_10,3.14,0
2024-08-28,eggs_10,3.15,0
2024-08-29,eggs_10,4.04,1
2024-08-30,eggs_10,3.05,0
2024-08-31,eggs_10,2.98,0
2024-09-01,eggs_10,3.26,0
2024-09-02,eggs_10,3.21,0
2024-09-03,eggs_10,3.17,0
2024-09-04,eggs_10,2.65,0
2024-09-05,eggs_10,3.17,0
2024-09-06,eggs_10,3.0,0
2024-09-07,eggs_10,3.21,0
2024-09-08,eggs_10,3.41,0
2024-09-09,eggs_10,3.03,0
2024-09-10,eggs_10,3.15,0
2024-09-11,eggs_10,3.59,0
2024-09-12,eggs_10,3.19,0
2024-09-13,eggs_10,3.12,0
2024-09-14,eggs_10,2.95,0
2024-09-15,eggs_10,3.31,0
2024-09-16,eggs_10,3.71,1
2024-09-17,eggs_10,3.42,0
2024-09-18,eggs_10,3.01,0
2024-09-19,eggs_10,4.08,1
2024-09-20,eggs_10,2.95,0
2024-09-21,eggs_10,2.96,0
2024-09-22,eggs_10,2.73,0
2024-09-23,eggs_10,3.23,0
2024-09-24,eggs_10,2.66,0
2024-09-25,eggs_10,3.11,0
2024-09-26,eggs_10,3.09,0
2024-09-27,eggs_10,3.05,0
2024-09-28,eggs_10,3.23,0
2024-09-29,eggs_10,3.0,0
2024-09-30,eggs_10,3.17,0
2024-10-01,eggs_10,3.42,0
2024-10-02,eggs_10,3.26,0
2024-10-03,eggs_10,3.04,0
2024-10-04,eggs_10,3.13,0
2024-10-05,eggs_10,3.06,0
2024-10-06,eggs_10,3.09,0
2024-10-07,eggs_10,3.18,0
2024-10-08,eggs_10,2.82,0
2024-10-09,eggs_10,2.77,0
2024-10-10,eggs_10,2.93,0
2024-10-11,eggs_10,3.25,0
2024-10-12,eggs_10,3.28,0
2024-10-13,eggs_10,3.32,0
2024-10-14,eggs_10,2.94,0
2024-10-15,eggs_10,3.16,0
2024-10-16,eggs_10,3.05,0
2024-10-17,eggs_10,3.11,0
2024-10-18,eggs_10,3.05,0
2024-10-19,eggs_10,3.2,0
2024-10-20,eggs_10,2.99,0
2024-10-21,eggs_10,3.41,0
2024-10-22,eggs_10,3.41,0
2024-10-23,eggs_10,3.25,0
2024-10-24,eggs_10,3.38,0
2024-10-25,eggs_10,2.83,0
2024-10-26,eggs_10,3.43,0
2024-10-27,eggs_10,3.24,0
2024-10-28,eggs_10,3.02,0
2024-10-29,eggs_10,3.0,0
2024-10-30,eggs_10,3.52,0
2024-10-31,eggs_10,3.34,0
2024-11-01,eggs_10,3.13,0
2024-11-02,eggs_10,2.84,0
2024-11-03,eggs_10,4.49,1
2024-11-04,eggs_10,2.92,0
2024-11-05,eggs_10,3.2,0
2024-11-06,eggs_10,3.04,0
2024-11-07,eggs_10,3.05,0
2024-11-08,eggs_10,3.98,1
2024-11-09,eggs_10,3.09,0
2024-11-10,eggs_10,3.01,0
2024-11-11,eggs_10,3.25,0
2024-11-12,eggs_10,3.55,0
2024-11-13,eggs_10,2.87,0
2024-11-14,eggs_10,3.22,0
2024-11-15,eggs_10,2.94,0
2024-11-16,eggs_10,2.86,0
2024-11-17,eggs_10,3.41,0
2024-11-18,eggs_10,3.25,0
2024-11-19,eggs_10,2.85,0
